id;Word;Frequency;Reading;English;Heisig_numbers;Heisig_chapter;kana_tier;kind
13560;講和;2.55;こうわ;reconciliation;[1957, 963];48;;vocab
13561;反米;2.55;はんべい;anti-American;[779, 987];26;;vocab
13562;屋内;2.55;おくない;indoor;[1138, 1095];29;;vocab
13563;生理学;2.54;せいりがく;Physiology;[1675, 283, 346];40;;vocab
13564;英訳;2.54;えいやく;English translation;[1878, 1154];45;;vocab
13565;文庫本;2.54;ぶんこぼん;paperback;[1861, 633, 224];45;;vocab
13566;イラ;2.54;イラ;Ira;[];0;5;loanword
13567;くるむ;2.54;くるむ;Wrap;[];0;5;vocab
13568;バラード;2.54;バラード;Ballad;[];0;5;loanword
13569;探究;2.54;たんきゅう;search;[1425, 1417];35;;vocab
13570;か国;2.54;かこく;countries;[624];22;;vocab
13571;滑らか;2.54;なめらか;Smooth;[1384];34;;vocab
13572;察;2.54;さっ;Inspection;[1184];30;;vocab
13573;五十嵐;2.54;いがらし;Igarashi;[5, 10, 839];24;;vocab
13574;監禁;2.54;かんきん;confinement;[1562, 1179];38;;vocab
13575;下品;2.54;げひん;vulgarity;[51, 23];3;;vocab
13576;釧路;2.54;くしろ;Kushiro;[9999, 1376];99;;vocab
13577;使い捨て;2.54;つかいすて;disposable;[1065, 707];27;;vocab
13578;ワンピース;2.54;ワンピース;one piece;[];0;5;loanword
13579;次女;2.54;じじょ;second daughter;[510, 102];18;;vocab
13580;ディス;2.54;ディス;Dis;[];0;5;loanword
13581;布告;2.54;ふこく;edict;[433, 262];18;;vocab
13582;持ち;2.54;もち;Holding;[712];23;;vocab
13583;車種;2.54;しゃしゅ;car make;[304, 1810];43;;vocab
13584;カトリック教;2.54;かとりっくきょう;Catholicism;[1343];34;;vocab
13585;エド;2.54;エド;Ed;[];0;5;loanword
13586;吉本;2.54;よしもと;Yoshimoto;[342, 224];14;;vocab
13587;換金;2.54;かんきん;realization;[1122, 287];28;;vocab
13588;マリオ;2.54;マリオ;Mario;[];0;5;loanword
13589;あやしい;2.54;あやしい;Suspicious;[];0;5;vocab
13590;点字;2.54;てんじ;Braille;[181, 197];9;;vocab
13591;かぼちゃ;2.54;かぼちゃ;Pumpkin;[];0;5;vocab
13592;日テレ;2.54;にってれ;Nippon Television;[12];1;;vocab
13593;トホホ;2.54;トホホ;Too bad;[];0;5;loanword
13594;ふるまう;2.54;ふるまう;act;[];0;5;vocab
13595;大自然;2.54;だいしぜん;nature;[112, 36, 256];11;;vocab
13596;創始;2.54;そうし;creation;[1759, 809];42;;vocab
13597;近付く;2.54;ちかづく;approach;[1210, 1075];31;;vocab
13598;誤認;2.54;ごにん;misrecognition;[2048, 643];51;;vocab
13599;不合格;2.54;ふごうかく;Fail;[1302, 269, 312];32;;vocab
13600;ジャクソン;2.54;ジャクソン;Jackson;[];0;5;loanword
13601;参列;2.54;さんれつ;attendance;[1856, 875];45;;vocab
13602;生年月日;2.53;せいねんがっぴ;date of birth;[1675, 1114, 13, 12];40;;vocab
13603;呼び名;2.53;よびな;nickname;[1597, 117];39;;vocab
13604;このほど;2.53;このほど;Recently;[];0;5;vocab
13605;アサ;2.53;アサ;Asa;[];0;5;loanword
13606;直子;2.53;なおこ;Naoko;[77, 99];6;;vocab
13607;とかく;2.53;とかく;In general;[];0;5;vocab
13608;恥じる;2.53;はじる;be ashamed;[886];25;;vocab
13609;浅田;2.53;あさだ;Asada;[395, 14];17;;vocab
13610;マドリード;2.53;マドリード;Madrid;[];0;5;loanword
13611;既得;2.53;きとく;vested;[1593, 941];38;;vocab
13612;乗務;2.53;じょうむ;doing transport-related work;[1709, 1313];40;;vocab
13613;ざま;2.53;ざま;Serves you right;[];0;5;vocab
13614;沸騰;2.53;ふっとう;boiling;[1325, 2144];54;;vocab
13615;ウイスキー;2.53;ウイスキー;whiskey;[];0;5;loanword
13616;タバ;2.53;タバ;Taba;[];0;5;loanword
13617;エキスパート;2.53;エキスパート;Expert;[];0;5;loanword
13618;富豪;2.53;ふごう;wealthy person;[205, 582];21;;vocab
13619;パット;2.53;パット;Pat;[];0;5;loanword
13620;新婦;2.53;しんぷ;bride;[1619, 1234];39;;vocab
13621;根気;2.53;こんき;patience;[1571, 2030];51;;vocab
13622;サウナ;2.53;サウナ;sauna;[];0;5;loanword
13623;日本経済新聞;2.53;にほんけいざいしんぶん;Nikkei;[12, 224, 1460, 1868, 1619, 1754];45;;vocab
13624;仮処分;2.53;かりしょぶん;provisional disposition;[1039, 318, 844];27;;vocab
13625;ソル;2.53;ソル;Sol;[];0;5;loanword
13626;虫歯;2.53;むしば;cavity;[556, 1255];31;;vocab
13627;大連;2.53;たいれん;Dalian;[112, 305];13;;vocab
13628;煮込む;2.53;にこむ;simmer;[1346, 843];34;;vocab
13629;力士;2.53;りきし;sumo wrestler;[922, 341];25;;vocab
13630;代弁;2.53;だいべん;pay by proxy;[1080, 803];27;;vocab
13631;欠;2.53;けつ;Missing;[505];18;;vocab
13632;弥;2.53;わたる;Ya;[1322];33;;vocab
13633;代用;2.52;だいよう;substitution;[1080, 1265];31;;vocab
13634;ふんだんに;2.52;ふんだんに;Abundantly;[];0;5;vocab
13635;真似る;2.52;まねる;mimic;[79, 1106];28;;vocab
13636;大雑把;2.52;おおざっぱ;rough;[112, 604, 1889];45;;vocab
13637;キリン;2.52;キリン;giraffe;[];0;5;loanword
13638;かなえる;2.52;かなえる;Make it come true;[];0;5;vocab
13639;留守番;2.52;るすばん;House-sitting;[1527, 198, 2058];52;;vocab
13640;不動;2.52;ふどう;immobility;[1302, 1806];43;;vocab
13641;川端;2.52;かわばた;riverbank;[134, 1251];31;;vocab
13642;想;2.52;そう;Thoughts;[656];22;;vocab
13643;秀雄;2.52;ひでお;Hideo;[980, 804];26;;vocab
13644;境遇;2.52;きょうぐう;environment;[523, 2106];53;;vocab
13645;北海;2.52;ほっかい;North Sea;[480, 500];18;;vocab
13646;さぼる;2.52;さぼる;Slack off;[];0;5;vocab
13647;混入;2.52;こんにゅう;mixing;[487, 842];24;;vocab
13648;独学;2.52;どくがく;self-education;[561, 346];21;;vocab
13649;狐;2.52;きつね;fox;[9999];99;;vocab
13650;意匠;2.52;いしょう;design;[654, 1828];44;;vocab
13651;ウルトラマン;2.52;ウルトラマン;Ultraman;[];0;5;loanword
13652;歪曲;2.52;わいきょく;distortion;[9999, 1256];99;;vocab
13653;水害;2.52;すいがい;water damage;[137, 1671];40;;vocab
13654;撫でる;2.52;なでる;Petting;[9999];99;;vocab
13655;逃走;2.52;とうそう;flight;[301, 410];17;;vocab
13656;採集;2.52;さいしゅう;collecting;[792, 601];23;;vocab
13657;まっとう;2.52;まっとう;Honest;[];0;5;vocab
13658;せしめる;2.52;せしめる;to seize;[];0;5;vocab
13659;阪;2.52;ばん;Osaka;[1390];35;;vocab
13660;かれこれ;2.52;かれこれ;For some time now;[];0;5;vocab
13661;カラフル;2.52;カラフル;colorful;[];0;5;loanword
13662;繁;2.52;しげる;Shigeru;[1435];36;;vocab
13663;流布;2.52;るふ;circulation;[826, 433];23;;vocab
13664;ワイヤー;2.51;ワイヤー;Wire;[];0;5;loanword
13665;磁石;2.51;じしゃく;magnet;[1491, 118];36;;vocab
13666;緩める;2.51;ゆるめる;loosen;[2102];53;;vocab
13667;祈願;2.51;きがん;prayer;[1209, 143];31;;vocab
13668;不器用;2.51;ぶきよう;clumsy;[1302, 127, 1265];32;;vocab
13669;ラオス;2.51;ラオス;Laos;[];0;5;loanword
13670;ハローワーク;2.51;ハローワーク;Hello Work;[];0;5;loanword
13671;溜める;2.51;ためる;Accumulate;[9999];99;;vocab
13672;ファイア;2.51;ファイア;fire;[];0;5;loanword
13673;調教;2.51;ちょうきょう;training;[373, 1343];34;;vocab
13674;大津;2.51;おおつ;Otsu;[112, 350];15;;vocab
13675;着々と;2.51;ちゃくちゃくと;Steadily;[594];21;;vocab
13676;ひきこもる;2.51;ひきこもる;Hikikomori;[];0;5;vocab
13677;ナレーション;2.51;ナレーション;Narration;[];0;5;loanword
13678;塚本;2.51;つかもと;Tsukamoto;[1117, 224];28;;vocab
13679;スチール;2.51;スチール;steel;[];0;5;loanword
13680;邪悪;2.51;じゃあく;wicked;[2055, 1951];52;;vocab
13681;陰陽;2.51;いんよう;cosmic dual forces;[1718, 1397];41;;vocab
13682;台場;2.51;だいば;fort;[805, 584];23;;vocab
13683;ビビる;2.51;びびる;Scared;[];0;5;vocab
13684;健常;2.51;けんじょう;Healthy;[1048, 862];27;;vocab
13685;未経験;2.51;みけいけん;No experience;[229, 1460, 2134];54;;vocab
13686;ジュネーブ;2.51;ジュネーブ;Geneva;[];0;5;loanword
13687;皇位;2.51;こうい;imperial throne;[279, 1028];27;;vocab
13688;いふ;2.51;いふ;If;[];0;5;vocab
13689;綱領;2.51;こうりょう;general plan;[2114, 1507];53;;vocab
13690;豆乳;2.51;とうにゅう;soy milk;[1548, 786];38;;vocab
13691;仲良い;2.51;なかよい;good friends;[1029, 1578];38;;vocab
13692;リフト;2.51;リフト;lift;[];0;5;loanword
13693;汲む;2.51;くむ;draw;[9999];99;;vocab
13694;河合;2.51;かわい;Kawai;[157, 269];12;;vocab
13695;劉;2.51;りゅう;Liu;[9999];99;;vocab
13696;押える;2.51;おさえる;suppress;[1195];30;;vocab
13697;場内;2.51;じょうない;on the grounds;[584, 1095];27;;vocab
13698;愕然;2.51;がくぜん;astonishment;[9999, 256];99;;vocab
13699;星空;2.51;ほしぞら;starry sky;[1676, 1414];40;;vocab
13700;達也;2.51;たつや;Tatsuya;[591, 9999];99;;vocab
13701;篤;2.51;あつ;Atsushi;[2142];54;;vocab
13702;押し出す;2.51;おしだす;push out;[1195, 829];30;;vocab
13703;乗り換え;2.51;のりかえ;transfer;[1709, 1122];40;;vocab
13704;招集;2.51;しょうしゅう;calling or convening;[702, 601];23;;vocab
13705;投げ出す;2.51;なげだす;Throw out;[762, 829];24;;vocab
13706;壁画;2.51;へきが;fresco;[1616, 1254];39;;vocab
13707;ハロ;2.51;ハロ;Halo;[];0;5;loanword
13708;思いがけない;2.51;おもいがけない;Unexpected;[651];22;;vocab
13709;思い返す;2.51;おもいかえす;Recall;[651, 782];23;;vocab
13710;新橋;2.51;しんばし;Shinbashi;[1619, 460];39;;vocab
13711;めちゃめちゃ;2.51;めちゃめちゃ;Extremely;[];0;5;vocab
13712;下地;2.5;したじ;groundwork;[51, 554];21;;vocab
13713;免;2.5;めん;exemption;[2126];53;;vocab
13714;新装;2.5;しんそう;redecoration;[1619, 425];39;;vocab
13715;規程;2.5;きてい;official regulations;[904, 960];26;;vocab
13716;返し;2.5;かえし;return;[782];23;;vocab
13717;割高;2.5;わりだか;comparatively high;[1673, 329];40;;vocab
13718;リーズナブル;2.5;リーズナブル;Reasonable;[];0;5;loanword
13719;書式;2.5;しょしき;blank form;[349, 377];16;;vocab
13720;監理;2.5;かんり;superintendence;[1562, 283];38;;vocab
13721;中絶;2.5;ちゅうぜつ;abortion;[39, 1891];45;;vocab
13722;軍備;2.5;ぐんび;armaments;[323, 1267];32;;vocab
13723;備考;2.5;びこう;note;[1267, 1341];34;;vocab
13724;吉村;2.5;よしむら;Yoshimura;[342, 221];14;;vocab
13725;パーフェクト;2.5;パーフェクト;Perfect;[];0;5;loanword
13726;癒着;2.5;ゆちゃく;adhesion;[2193, 594];56;;vocab
13727;石橋;2.5;いしばし;stone bridge;[118, 460];18;;vocab
13728;落胆;2.5;らくたん;discouragement;[320, 31];13;;vocab
13729;払い;2.5;はらい;Payment;[798];23;;vocab
13730;関す;2.5;かんす;Regarding;[2173];55;;vocab
13731;牽引;2.5;けんいん;hauling;[9999, 1318];99;;vocab
13732;決め手;2.5;きめて;Decisive factor;[1770, 687];42;;vocab
13733;水族館;2.5;すいぞくかん;Aquarium;[137, 1307, 1589];38;;vocab
13734;一日中;2.49;いちにちちゅう;all day long;[1, 12, 39];3;;vocab
13735;水晶;2.49;すいしょう;crystal;[137, 22];8;;vocab
13736;シャイ;2.49;シャイ;shy;[];0;5;loanword
13737;エッジ;2.49;エッジ;Edge;[];0;5;loanword
13738;沿線;2.49;えんせん;along railway line;[858, 1438];36;;vocab
13739;すがる;2.49;すがる;cling;[];0;5;vocab
13740;監獄;2.49;かんごく;prison;[1562, 361];38;;vocab
13741;レスポンス;2.49;レスポンス;response;[];0;5;loanword
13742;三角形;2.49;さんかっけい;triangle;[3, 1953, 1847];48;;vocab
13743;ヤマト;2.49;ヤマト;Yamato;[];0;5;loanword
13744;取りまとめる;2.49;とりまとめる;to summarize;[882];25;;vocab
13745;張り切る;2.49;はりきる;be enthusiastic;[2071, 89];52;;vocab
13746;版元;2.49;はんもと;publisher;[1298, 63];32;;vocab
13747;大人しい;2.49;おとなしい;quiet;[112, 1023];27;;vocab
13748;溶け込む;2.49;とけこむ;Blend in;[854, 843];24;;vocab
13749;切り上げる;2.49;きりあげる;Round up;[89, 50];5;;vocab
13750;幾分;2.49;いくぶん;somewhat;[1481, 844];36;;vocab
13751;離せる;2.49;はなせる;Can be released;[1605];39;;vocab
13752;ベーシック;2.49;ベーシック;basic;[];0;5;loanword
13753;協業;2.49;きょうぎょう;cooperative industry;[937, 1931];47;;vocab
13754;八田;2.49;はった;Hatta;[8, 14];1;;vocab
13755;アレックス;2.49;アレックス;Alex;[];0;5;loanword
13756;日本円;2.49;にほんえん;JPY;[12, 224, 1952];48;;vocab
13757;行程;2.49;こうてい;journey;[938, 960];26;;vocab
13758;シュー;2.49;シュー;shoe;[];0;5;loanword
13759;松子;2.49;まつこ;Matsuko;[848, 99];24;;vocab
13760;数時間;2.49;すうじかん;a few hours;[998, 171, 1747];42;;vocab
13761;質感;2.49;しつかん;feel of a material;[1219, 662];31;;vocab
13762;邦人;2.49;ほうじん;Japanese national;[1991, 1023];49;;vocab
13763;ショートカット;2.49;ショートカット;Shortcuts;[];0;5;loanword
13764;院生;2.49;いんせい;graduate student;[1401, 1675];40;;vocab
13765;断層;2.49;だんそう;fault;[1218, 1146];31;;vocab
13766;ヒール;2.49;ヒール;heel;[];0;5;loanword
13767;そういや;2.49;そういや;By the way;[];0;5;vocab
13768;丸の内;2.49;まるのうち;Marunouchi;[44, 1095];27;;vocab
13769;ルネサンス;2.49;ルネサンス;Renaissance;[];0;5;loanword
13770;ジル;2.49;ジル;Jill;[];0;5;loanword
13771;別館;2.49;べっかん;annexe;[94, 1589];38;;vocab
13772;お疲れさま;2.49;おつかれさま;Good job;[1823];44;;vocab
13773;モス;2.49;モス;Moss;[];0;5;loanword
13774;採掘;2.49;さいくつ;mining;[792, 1141];29;;vocab
13775;一遍;2.49;いっぺん;once;[1, 1965];48;;vocab
13776;トラベル;2.48;トラベル;Travel;[];0;5;loanword
13777;ぼちぼち;2.48;ぼちぼち;Slowly;[];0;5;vocab
13778;振込む;2.48;ふりこむ;Transfer;[2167, 843];55;;vocab
13779;母語;2.48;ぼご;mother tongue;[105, 371];15;;vocab
13780;射る;2.48;いる;shoot;[1338];34;;vocab
13781;よむ;2.48;よむ;Read;[];0;5;vocab
13782;軍部;2.48;ぐんぶ;military authorities;[323, 1988];49;;vocab
13783;かいな;2.48;かいな;Kaina;[];0;5;vocab
13784;お守り;2.48;おまもり;Amulets;[198];9;;vocab
13785;投棄;2.48;とうき;abandonment;[762, 820];23;;vocab
13786;黒板;2.48;こくばん;blackboard;[186, 781];23;;vocab
13787;からい;2.48;からい;spicy;[];0;5;vocab
13788;時効;2.48;じこう;statute of limitations;[171, 1369];34;;vocab
13789;尼崎;2.48;あまがさき;Amagasaki;[1133, 840];29;;vocab
13790;旭川;2.48;あさひかわ;Asahikawa;[27, 134];8;;vocab
13791;一掃;2.48;いっそう;clean sweep;[1, 1235];31;;vocab
13792;ハザード;2.48;ハザード;hazard;[];0;5;loanword
13793;フェラーリ;2.48;フェラーリ;Ferrari;[];0;5;loanword
13794;史観;2.48;しかん;historical view;[747, 614];23;;vocab
13795;称号;2.48;しょうごう;title;[971, 1330];33;;vocab
13796;手頃;2.48;てごろ;moderate;[687, 479];23;;vocab
13797;ワット;2.48;ワット;Watts;[];0;5;loanword
13798;進入;2.48;しんにゅう;penetration;[603, 842];24;;vocab
13799;和菓子;2.48;わがし;Japanese sweets;[963, 1203, 99];30;;vocab
13800;必勝;2.48;ひっしょう;certain victory;[685, 1294];32;;vocab
13801;反感;2.48;はんかん;antipathy;[779, 662];23;;vocab
13802;あす;2.48;あす;tomorrow;[];0;5;vocab
13803;日野;2.48;ひの;Hino;[12, 1722];41;;vocab
13804;チカ;2.48;チカ;Chika;[];0;5;loanword
13805;極秘;2.48;ごくひ;absolute secrecy;[2052, 970];51;;vocab
13806;養老;2.48;ようろう;making provision for the elderly;[1591, 1340];38;;vocab
13807;豊田;2.48;とよだ;Toyota;[1551, 14];38;;vocab
13808;古墳;2.47;こふん;ancient burial mound;[16, 1282];32;;vocab
13809;アトラクション;2.47;アトラクション;Attractions;[];0;5;loanword
13810;ヤマハ;2.47;ヤマハ;Yamaha;[];0;5;loanword
13811;合体;2.47;がったい;union;[269, 1030];27;;vocab
13812;不機嫌;2.47;ふきげん;Bad mood;[1302, 1482, 1724];41;;vocab
13813;品切れ;2.47;しなぎれ;Out of stock;[23, 89];5;;vocab
13814;潜入;2.47;せんにゅう;infiltration;[907, 842];25;;vocab
13815;一眼;2.47;いちがん;one eye;[1, 1577];38;;vocab
13816;西ドイツ;2.47;にしどいつ;West Germany;[1728];41;;vocab
13817;後任;2.47;こうにん;successor;[1479, 1078];36;;vocab
13818;姑;2.47;しゅうと;mother-in-law;[9999];99;;vocab
13819;考え出す;2.47;かんがえだす;come up with;[1341, 829];34;;vocab
13820;出没;2.47;しゅつぼつ;appearing frequently;[829, 763];24;;vocab
13821;足場;2.47;あしば;scaffold;[1372, 584];34;;vocab
13822;見せつける;2.47;みせつける;Show off;[61];4;;vocab
13823;下宿;2.47;げしゅく;boarding;[51, 1070];27;;vocab
13824;その頃;2.47;そのころ;At that time;[479];18;;vocab
13825;骨董;2.47;こっとう;antique;[1383, 9999];99;;vocab
13826;ドーナツ;2.47;ドーナツ;donut;[];0;5;loanword
13827;不景気;2.47;ふけいき;recession;[1302, 336, 2030];51;;vocab
13828;塁;2.47;るい;base;[1871];45;;vocab
13829;緑地;2.47;りょくち;green tract of land;[1471, 554];36;;vocab
13830;かりる;2.47;かりる;Borrow;[];0;5;vocab
13831;こまかい;2.47;こまかい;Detailed;[];0;5;vocab
13832;祖;2.47;そ;ancestor;[1918];47;;vocab
13833;實;2.47;みのる;Truth;[9999];99;;vocab
13834;バイアス;2.47;バイアス;bias;[];0;5;loanword
13835;大平;2.47;おおひら;Ohira;[112, 1596];39;;vocab
13836;月給;2.47;げっきゅう;monthly salary;[13, 1449];36;;vocab
13837;併設;2.47;へいせつ;joint establishment;[1107, 765];28;;vocab
13838;ハワイアン;2.47;ハワイアン;Hawaiian;[];0;5;loanword
13839;はれる;2.47;はれる;It will be sunny;[];0;5;vocab
13840;レジスト;2.47;レジスト;Resist;[];0;5;loanword
13841;転生;2.47;てんせい;transmigration of souls;[449, 1675];40;;vocab
13842;テクスト;2.47;テクスト;Text;[];0;5;loanword
13843;ナベ;2.47;ナベ;Pan;[];0;5;loanword
13844;レベルアップ;2.47;レベルアップ;Level Up;[];0;5;loanword
13845;伝言;2.47;でんごん;verbal message;[1036, 357];27;;vocab
13846;しきりに;2.47;しきりに;frequently;[];0;5;vocab
13847;所存;2.47;しょぞん;opinion;[1208, 739];31;;vocab
13848;配管;2.47;はいかん;plumbing;[1544, 1365];38;;vocab
13849;雀;2.47;すずめ;sparrow;[9999];99;;vocab
13850;赤松;2.47;あかまつ;Japanese red pine;[1880, 848];45;;vocab
13851;聖職;2.47;せいしょく;sacred profession;[888, 887];25;;vocab
13852;和む;2.46;なごむ;Calm;[963];26;;vocab
13853;危惧す;2.46;きぐす;Fear;[1520, 680];37;;vocab
13854;円盤;2.46;えんばん;disk;[1952, 2017];50;;vocab
13855;わらしべ;2.46;わらしべ;Warashibe;[];0;5;vocab
13856;毒性;2.46;どくせい;toxicity;[1651, 1679];40;;vocab
13857;絶好調;2.46;ぜっこうちょう;In top form;[1891, 103, 373];45;;vocab
13858;立花;2.46;たちばな;Tachibana;[462, 1084];27;;vocab
13859;道端;2.46;みちばた;roadside;[295, 1251];31;;vocab
13860;堪える;2.46;こたえる;bear;[1907];46;;vocab
13861;スペル;2.46;スペル;spell;[];0;5;loanword
13862;春日;2.46;しゅんじつ;spring day;[1690, 12];40;;vocab
13863;浴びせる;2.46;あびせる;to shower;[852];24;;vocab
13864;隔てる;2.46;へだてる;Separate;[1409];35;;vocab
13865;敏;2.46;さとし;Astute;[498];18;;vocab
13866;専門医;2.46;せんもんい;specialist;[47, 1743, 1829];44;;vocab
13867;窮屈;2.46;きゅうくつ;narrow;[1424, 1140];35;;vocab
13868;種子;2.46;しゅし;seed;[1810, 99];43;;vocab
13869;頻発;2.46;ひんぱつ;frequency;[399, 1840];44;;vocab
13870;金星;2.46;かなぼし;dazzling victory;[287, 1676];40;;vocab
13871;生死;2.46;せいし;life and death;[1675, 878];40;;vocab
13872;略奪;2.46;りゃくだつ;pillage;[314, 608];21;;vocab
